㟧	山口口二ㄅ
㟨	山山而
㟩	民攵山
㟪	山田一𧘇
㟫	山白水
㟬	山臼丨又
㟭	山民日
㟮	山穴犬
㟯	山宀夂口
㟰	山冖日六
㟱	山⺷灬
㟲	山厂白小
㟳	山覀木
㟴	山鬼
㟵	山罒一止
㟶	山厂白小
㟷	山艹亼口
㟸	山白大十
㟹	山耳丿卩
㟺	山母口丨女
㟻	車斤山
㟼	山龶刀攵
㟽	山覀示
㟾	山广肀用
㟿	山艹犬廾
㠀	鳥山
㠁	山厶厶厶人彡
㠂	山龶刀攵
㠃	山六冂十口
㠄	山羽白
